date,IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD,holders,liquidity
2022/07/13,oICX,1691452.7249795275,63.0,0.3003339200794586,508000.6275221839,,
2022/07/13,TAP,2848204.613756231,55.0,0.0010707601935489,3049.7441234927014,,
2022/07/13,finOMM,44857.587706503095,46.0,0.0223549717040897,1002.7901038926026,,
2022/07/13,UP,11.39730705866239,43.0,0.8014337663536757,9.134186722313132,,
2022/07/13,oUSDS,13805.57822186139,32.0,1.0028425297386494,13844.82098851628,,
2022/07/13,IUSDT,1901.091734,30.0,1.0033107343706589,1907.385743745529,,
2022/07/13,CLAW,9152257.374736715,28.0,,,,
2022/07/13,oOMM,66213.22,26.0,0.0223549717040897,1480.194659536672,,
2022/07/13,obnUSD,14662.285146753322,22.0,0.9965915440221232,14612.309393295536,,
2022/07/13,dICX,436740.9807215321,20.0,0.3003339200794586,131168.130799445,,
2022/07/13,dUSDS,9684.554505772292,20.0,1.0028425297386494,9712.08313996052,,
2022/07/13,oIUSDC,7831.732419,13.0,0.9935564799003866,7781.26849374338,,
2022/07/13,dbnUSD,146.0115827462975,4.0,0.9965915440221232,145.51390869424668,,
2022/07/13,finICX,8074.487208220356,3.0,0.3003339200794586,2425.042395876263,,
2022/07/13,FinICX,148144.0851203765,3.0,0.3126842537263675,46322.32269984039,,
2022/07/13,IDOGE,63844571.51095268,3.0,,,,
2022/07/13,finOICX,430087.8358092097,2.0,0.3003339200794586,129169.9657070705,,
2022/07/13,finUSDS,16.568123209104556,2.0,0.3126842537263675,5.180591241285367,,
2022/07/13,dIUSDC,65.028646,2.0,0.9935564799003866,64.60963261244835,,
2022/07/13,finIUSDC,16.564485,1.0,0.3126842537263675,5.17945363058661,,
2022/07/13,SEED,461.0,1.0,0.000904347834092,0.4169043515164437,,
2022/07/13,PGT,1.0,1.0,,,,
2022/07/13,uUP,0.5760129267697475,1.0,0.8014337663536757,0.4616362093694827,,
2022/07/13,ICX,,,0.26945727,,,
2022/07/14,FRMD,171701.61582217654,1526.0,,,,
2022/07/14,sICX,1813056.2609271223,1412.0,0.3008465894586824,545451.7925966358,,
2022/07/14,bnUSD,210831.9805355341,1136.0,0.988459953446006,208398.9696650833,,
2022/07/14,GBET,103576.8334988591,993.0,0.0239356339281316,2479.1771700637364,,
2022/07/14,OMM,8575447.04474657,923.0,0.0216831616449765,185942.80444917636,,
2022/07/14,METX,2502112.4504002198,825.0,0.0001365458657004,341.65311061974467,,
2022/07/14,BALN,192681.82975264773,668.0,0.2136213383621485,41160.95034982826,,
2022/07/14,FIN,21478.04623653134,347.0,0.3132771451071016,6728.581007458867,,
2022/07/14,IUSDC,44104.612073,204.0,0.9899283411623568,43660.40546703414,,
2022/07/14,USDS,59076.41023235404,165.0,0.9943569179747112,58743.037203653264,,
2022/07/14,CFT,969345.29307946,86.0,0.0086951606434727,8428.613042320072,,
2022/07/14,oICX,245684.34921911667,44.0,0.3008465894586824,73913.29854594715,,
2022/07/14,finOMM,12468.040128187216,43.0,0.0216831616449765,270.3465294955375,,
2022/07/14,IUSDT,3106.924785,39.0,1.0143152479243909,3151.40118357971,,
2022/07/14,obnUSD,8917.573431727087,27.0,0.988459953446006,8814.664219176299,,
2022/07/14,TAP,473137.04783295945,25.0,0.000907812535857,429.519743201135,,
2022/07/14,oOMM,71697.77,25.0,0.0216831616449765,1554.6343364943502,,
2022/07/14,UP,3.46225438359228,21.0,0.802634561026946,2.778925027338209,,
2022/07/14,oUSDS,7194.433180477945,18.0,0.9943569179747112,7153.834403915049,,
2022/07/14,dbnUSD,29.456210229693355,14.0,0.988459953446006,29.116284192338465,,
2022/07/14,oIUSDC,797.789626,14.0,0.9899283411623568,789.754561062717,,
2022/07/14,CLAW,2597425.5985843176,12.0,,,,
2022/07/14,dICX,5916.617109651826,8.0,0.3008465894586824,1779.994078571639,,
2022/07/14,IAM,20.962288077790387,5.0,,,,
2022/07/14,oBALN,32.27113762733187,4.0,0.2136213383621485,6.893803610419723,,
2022/07/14,finICX,37651.91954059004,4.0,0.3008465894586824,11327.451580359237,,
2022/07/14,dIUSDC,329.373105,4.0,0.9899283411623568,326.0557714561448,,
2022/07/14,finOICX,83195.61111942591,2.0,0.3008465894586824,25029.11586321012,,
2022/07/14,finIUSDC,77.15387500000001,2.0,0.3132771451071016,24.170545693950185,,
2022/07/14,dUSDS,181.24221207756955,2.0,0.9943569179747112,180.21944740837105,,
2022/07/14,finUSDS,5987.581372335199,1.0,0.3132771451071016,1875.772398421633,,
2022/07/14,IDOGE,1000000.0,1.0,,,,
2022/07/14,ICX,,,0.269861,,,
2022/07/15,sICX,813848.1896027013,1649.0,0.307327792480725,250118.16752503277,,
2022/07/15,bnUSD,308366.3278967634,1377.0,0.99180068419176,305837.9349897106,,
2022/07/15,FRMD,3268153.6035821266,1187.0,,,,
2022/07/15,GBET,156809.02873600498,869.0,0.0240296592667187,3768.067530471301,,
2022/07/15,OMM,3423501.6566328527,848.0,0.021830817236559,74737.8389750088,,
2022/07/15,METX,1330944.0455153116,823.0,0.000138229051533,183.97513305520727,,
2022/07/15,BALN,412704.5970923544,720.0,0.2172563109928934,89662.67829409332,,
2022/07/15,FIN,24295.046698693437,378.0,0.3219134875829157,7820.903213766207,,
2022/07/15,IUSDC,386528.484696,324.0,0.9933942308795616,383975.16676762525,,
2022/07/15,USDS,7548.213731226326,137.0,0.99535268741602,7513.134822566628,,
2022/07/15,CFT,1481432.6936232576,76.0,0.0089947769116838,13325.156588816031,,
2022/07/15,finOMM,31546.870067102544,57.0,0.021830817236559,688.6939548203896,,
2022/07/15,IUSDT,3338.988217,37.0,1.0073611305082648,3363.566945030896,,
2022/07/15,obnUSD,25131.69566169641,36.0,0.99180068419176,24925.632952169584,,
2022/07/15,oICX,22572.596992434355,28.0,0.307327792480725,6937.186404241903,,
2022/07/15,oOMM,56817.060000000005,26.0,0.021830817236559,1240.3628527786077,,
2022/07/15,CLAW,405726.794720528,20.0,,,,
2022/07/15,dICX,6937.334391957555,16.0,0.307327792480725,2132.035664380928,,
2022/07/15,UP,1.6600225045940369,15.0,0.8197552168360247,1.3608121082061655,,
2022/07/15,oIUSDC,110721.275211,15.0,0.9933942308795616,109989.8760302356,,
2022/07/15,TAP,474037.8787663344,13.0,0.0009445262321064,447.7412115068796,,
2022/07/15,dbnUSD,2075.120294978593,12.0,0.99180068419176,2058.1057283399755,,
2022/07/15,oUSDS,1518.7407792102283,11.0,0.99535268741602,1511.6827160752014,,
2022/07/15,IDOGE,8901034.130804345,11.0,,,,
2022/07/15,dIUSDC,5303.09053,9.0,0.9933942308795616,5268.059538334035,,
2022/07/15,finUSDS,1501.7423674183829,2.0,0.3219134875829157,483.4311229466761,,
2022/07/15,dUSDS,1.2142683544551418,1.0,0.99535268741602,1.208625269851154,,
2022/07/15,finICX,471.5153477932813,1.0,0.307327792480725,144.9097709580904,,
2022/07/15,finIUSDC,52440.092849,1.0,0.3219134875829157,16881.173178193512,,
2022/07/15,finOICX,9056.562994128832,1.0,0.307327792480725,2783.333512448239,,
2022/07/15,ICX,,,0.27561729,,,
2022/07/16,sICX,435435.87428547663,1477.0,0.3055085330269567,133029.37518026633,,
2022/07/16,FRMD,67520.70623887252,1205.0,,,,
2022/07/16,bnUSD,136976.29260865337,1155.0,0.985442962046716,134982.32351844906,,
2022/07/16,GBET,458292.1435623803,1112.0,0.023946793858245,10974.627488741577,,
2022/07/16,METX,2438067.355864156,816.0,0.0001373429643222,334.8513978715785,,
2022/07/16,OMM,1696853.5989879605,615.0,0.021716523998533,36849.76190441917,,
2022/07/16,BALN,88270.84958100163,558.0,0.2151532401356575,18991.759296879747,,
2022/07/16,FIN,18272.729025284985,285.0,0.3197124992580932,5842.019864939765,,
2022/07/16,IUSDC,27640.273153,183.0,0.9893563127726952,27346.0787306822,,
2022/07/16,USDS,1576.7184838159994,115.0,0.9915516100044256,1563.3977511514909,,
2022/07/16,IAM,16326.007115479191,92.0,,,,
2022/07/16,CFT,488359.28459634696,68.0,0.0089448149439029,4368.283426851141,,
2022/07/16,oICX,3176.2568247139684,30.0,0.3055085330269567,970.3735630352242,,
2022/07/16,obnUSD,3204.9048954869304,21.0,0.985442962046716,3158.250973286661,,
2022/07/16,finOMM,3704.6807406056487,19.0,0.021716523998533,80.45278821026567,,
2022/07/16,IUSDT,682.2631759999999,17.0,1.0020788645219765,683.6815087112371,,
2022/07/16,oOMM,15251.0,17.0,0.021716523998533,331.19870750162715,,
2022/07/16,UP,1.391181689571923,16.0,0.8147331034690289,1.13344177543422,,
2022/07/16,TAP,236676.3917258438,16.0,0.0009027639227051,213.66290780612692,,
2022/07/16,oIUSDC,4345.886955,15.0,0.9893563127726952,4299.630693525756,,
2022/07/16,oUSDS,104.58822069137868,12.0,0.9915516100044256,103.7046186140347,,
2022/07/16,CLAW,259340.9928844676,11.0,,,,
2022/07/16,dICX,1113.902065853788,11.0,0.3055085330269567,340.3065860746874,,
2022/07/16,IDOGE,6991119.723481266,9.0,,,,
2022/07/16,dbnUSD,66.76718910212519,7.0,0.985442962046716,65.79525659633146,,
2022/07/16,dIUSDC,1342.157035,6.0,0.9893563127726952,1327.871535309533,,
2022/07/16,dUSDS,74.62032208905347,5.0,0.9915516100044256,73.98990050644977,,
2022/07/16,LDX,1.0,3.0,,,,
2022/07/16,finIUSDC,2.206061,1.0,0.3197124992580932,0.7053052758258085,,
2022/07/16,finOICX,17.92973110013997,1.0,0.3055085330269567,5.477685845971566,,
2022/07/16,PGT,1.0,1.0,,,,
2022/07/16,FinICX,47.63223717310167,1.0,0.3197124992580932,15.22862159186659,,
2022/07/16,ICX,,,0.27392876,,,
2022/07/17,sICX,723849.9010485762,1396.0,0.3107985014864583,224971.46454701864,,
2022/07/17,GBET,339639.8374060609,1228.0,0.0224984853503239,7641.381906266662,,
2022/07/17,bnUSD,338713.66700657894,1135.0,0.9862861523948008,334068.59939545253,,
2022/07/17,FRMD,116763.64348767365,1012.0,,,,
2022/07/17,METX,300995.08239452227,798.0,0.0001282454314076,38.60124419325793,,
2022/07/17,OMM,3036532.7838934087,695.0,0.0222149199239929,67456.33264077145,,
2022/07/17,BALN,219859.40655584336,616.0,0.2180052808865281,47930.511681752025,,
2022/07/17,FIN,23750.042769219963,343.0,0.3223890314010838,7656.753284103139,,
2022/07/17,USDS,28576.87963070847,193.0,0.993262813426646,28384.351860952112,,
2022/07/17,IUSDC,115448.53901,172.0,0.9876795331477798,114026.15911199004,,
2022/07/17,CFT,1363385.4049134303,112.0,0.0085288085017646,11628.05303260756,,
2022/07/17,IUSDT,16572.641566,51.0,1.0192071224402055,16890.9543217158,,
2022/07/17,obnUSD,3805.574696466526,39.0,0.9862861523948008,3753.385625028982,,
2022/07/17,CLAW,20905063.12192414,38.0,,,,
2022/07/17,oICX,2075.2099670245634,28.0,0.3107985014864583,644.9721480209969,,
2022/07/17,oIUSDC,11387.96237,27.0,0.9876795331477798,11247.657357106084,,
2022/07/17,dICX,9672.466686702512,19.0,0.3107985014864583,3006.1881519048293,,
2022/07/17,finOMM,1942.374877321339,17.0,0.0222149199239929,43.14970236206916,,
2022/07/17,oUSDS,7012.589175750916,17.0,0.993262813426646,6965.344054111601,,
2022/07/17,dbnUSD,90.22097207978209,14.0,0.9862861523948008,88.983695417887,,
2022/07/17,oOMM,4532.16,13.0,0.0222149199239929,100.68157148272384,,
2022/07/17,UP,0.4081161988475096,9.0,0.8277166647554945,0.3378045789427509,,
2022/07/17,dUSDS,45.201893550176585,8.0,0.993262813426646,44.89735995986017,,
2022/07/17,TAP,18250.461292454733,7.0,0.0009238878013235,16.861378556627148,,
2022/07/17,oBALN,7854.897999213591,5.0,0.2180052808865281,1712.4092446535872,,
2022/07/17,finOICX,70.82242270707765,2.0,0.3107985014864583,22.01150284900025,,
2022/07/17,finUSDS,0.0498838228116675,2.0,0.3223890314010838,0.0160819973188367,,
2022/07/17,dIUSDC,3.0,1.0,0.9876795331477798,2.9630385994433395,,
2022/07/17,finIUSDC,1048.806885,1.0,0.3223890314010838,338.1238357819379,,
2022/07/17,FinICX,8.74877825628398,1.0,0.3223890314010838,2.820510147986256,,
2022/07/17,finICX,546.9750823571641,1.0,0.3107985014864583,169.99903594703872,,
2022/07/17,ICX,,,0.278614,,,
2022/07/18,sICX,2348822.1425265907,2565.0,0.329034100801499,772842.5816088872,,
2022/07/18,bnUSD,553795.0538705934,2221.0,0.9955092118170036,551308.0775868695,,
2022/07/18,GBET,501934.6771181297,1275.0,0.0228553470970764,11471.891265593826,,
2022/07/18,FRMD,119675.84558327108,1166.0,,,,
2022/07/18,BALN,446312.74323934806,1013.0,0.2324586591289985,103749.26184560385,,
2022/07/18,OMM,3118754.044409615,903.0,0.0229191484312529,71479.18686439436,,
2022/07/18,METX,3474518.5502304826,863.0,0.0001456229464127,505.96962865045833,,
2022/07/18,FIN,27573.68926264304,450.0,0.3290035384586383,9071.84133576852,,
2022/07/18,USDS,103738.44687355902,345.0,1.0027420822190394,104022.90622416176,,
2022/07/18,IUSDC,152020.806783,316.0,0.9943885856819584,151167.75505117764,,
2022/07/18,CFT,4606885.021459233,217.0,0.0090002290465344,41463.02038418196,,
2022/07/18,oUSDS,37993.38651568741,74.0,1.0027420822190394,38097.56750529317,,
2022/07/18,obnUSD,50634.14381126081,68.0,0.9955092118170036,50406.75659657705,,
2022/07/18,oICX,68684.34164627141,66.0,0.329034100801499,22599.490592723865,,
2022/07/18,IUSDT,5850.613706,42.0,0.9843304822637722,5758.937410766015,,
2022/07/18,finOMM,29526.46955668052,40.0,0.0229191484312529,676.7215384204317,,
2022/07/18,dUSDS,8031.804746548433,38.0,1.0027420822190394,8053.82861553074,,
2022/07/18,oIUSDC,27388.215443,37.0,0.9943885856819584,27234.52881871754,,
2022/07/18,IAM,3561.026243317611,32.0,,,,
2022/07/18,dbnUSD,1946.2243277292812,29.0,0.9955092118170036,1937.4842465168545,,
2022/07/18,UP,1.9084487834367392,28.0,0.8760997094058279,1.671991424584833,,
2022/07/18,CLAW,3602666.9854161087,27.0,,,,
2022/07/18,oOMM,38783.6,25.0,0.0229191484312529,888.8870850983411,,
2022/07/18,dICX,6958.322047903831,23.0,0.329034100801499,2289.525238119282,,
2022/07/18,TAP,54505.1598331556,9.0,0.0010031499371415,54.67684766051957,,
2022/07/18,dIUSDC,807.9726840000001,8.0,0.9943885856819584,803.438814512416,,
2022/07/18,finICX,37226.623950055415,4.0,0.329034100801499,12248.82873728203,,
2022/07/18,IDOGE,25355614.08940749,4.0,,,,
2022/07/18,CHIU,842011.0349999999,3.0,,,,
2022/07/18,finOICX,3276.544121846258,2.0,0.329034100801499,1078.0947488681206,,
2022/07/18,finIUSDC,3293.884561,2.0,0.3290035384586383,1083.6996758432783,,
2022/07/18,oBALN,9.01124979238018,2.0,0.2324586591289985,2.094743043813163,,
2022/07/18,FinICX,38951.50496992212,2.0,0.3290035384586383,12815.182963393612,,
2022/07/18,finUSDS,9077.333221897328,1.0,0.3290035384586383,2986.4747497723724,,
2022/07/18,ICX,,,0.2949,,,
2022/07/19,sICX,5680879.694349013,2477.0,0.3459539047576386,1965322.5127184216,,
2022/07/19,bnUSD,499401.4255252921,1934.0,1.00219353971627,500496.8823865437,,
2022/07/19,FRMD,128874.37565710489,1364.0,,,,
2022/07/19,GBET,504698.01339957456,1061.0,0.0238711644696786,12047.729285381334,,
2022/07/19,BALN,206311.8839299841,852.0,0.2364429207976959,48780.984431680656,,
2022/07/19,METX,3418250.1987832906,851.0,0.0001492700543518,510.24239296046375,,
2022/07/19,OMM,2356064.8843639507,766.0,0.0231587199102454,54563.446747349655,,
2022/07/19,CFT,2396993.203224125,552.0,0.0089678513290269,21495.87868320203,,
2022/07/19,FIN,22214.506945172256,387.0,0.3390923185887114,7532.768666343494,,
2022/07/19,IUSDC,94902.337789,258.0,1.0022606779480956,95116.88141126232,,
2022/07/19,USDS,13195.159819687942,230.0,1.004266557127219,13251.457722861423,,
2022/07/19,oICX,1460984.3956529414,55.0,0.3459539047576386,505433.256466114,,
2022/07/19,obnUSD,37911.046093598365,52.0,1.00219353971627,37994.20547889001,,
2022/07/19,oUSDS,3775.550208080921,34.0,1.004266557127219,3791.6588087303817,,
2022/07/19,finOMM,74.23432689158787,28.0,0.0231587199102454,1.719171984207888,,
2022/07/19,UP,2.0792574388413163,26.0,0.9209593418643834,1.9149115624419224,,
2022/07/19,IUSDT,1018.790362,25.0,0.9998584739937868,1018.646176668898,,
2022/07/19,dUSDS,305.4464475832641,22.0,1.004266557127219,306.7496523011842,,
2022/07/19,oIUSDC,4736.687945,21.0,1.0022606779480956,4747.396070984271,,
2022/07/19,dbnUSD,14246.606444749345,19.0,1.00219353971627,14277.856941807968,,
2022/07/19,CLAW,787917.8952295609,18.0,,,,
2022/07/19,oOMM,8221.19,16.0,0.0231587199102454,190.3922365389111,,
2022/07/19,dICX,489829.4832417297,12.0,0.3459539047576386,169458.4223928927,,
2022/07/19,dBALN,356.09458659343625,9.0,0.2364429207976959,84.19604413440013,,
2022/07/19,finICX,25856.821456924503,7.0,0.3459539047576386,8945.268347644129,,
2022/07/19,IAM,284.16534028452287,7.0,,,,
2022/07/19,TAP,89245.82281639926,6.0,0.0010102988707002,90.16495400612436,,
2022/07/19,finOICX,433731.73823451146,3.0,0.3459539047576386,150051.18845954724,,
2022/07/19,IDOGE,2001500.0,3.0,,,,
2022/07/19,oBALN,2.140467689267874,2.0,0.2364429207976959,0.5060984323235912,,
2022/07/19,dIUSDC,3.001772,2.0,1.0022606779480956,3.00855803976561,,
2022/07/19,finIUSDC,2.854192,1.0,0.3390923185887114,0.9678345829773516,,
2022/07/19,ICX,,,0.31,,,
2022/07/20,sICX,2933587.260222689,2304.0,0.3270500157596458,959429.7596881266,,
2022/07/20,FRMD,143111.8618525801,1854.0,,,,
2022/07/20,bnUSD,415608.3588234778,1828.0,0.9915477704585064,412095.5415753384,,
2022/07/20,GBET,340986.1556765176,1123.0,0.0228808235521369,7802.0440617559,,
2022/07/20,BALN,167642.11718306417,913.0,0.2283126464540475,38274.81543122494,,
2022/07/20,METX,806927.5001184654,797.0,0.0001430626840047,115.4412139641812,,
2022/07/20,OMM,13308672.03661975,740.0,0.0232120228783083,308921.1997939197,,
2022/07/20,FIN,28529.918471576624,430.0,0.3420735202226972,9759.329643238769,,
2022/07/20,IUSDC,53248.31576,262.0,0.9882170150885298,52620.89165883872,,
2022/07/20,USDS,31603.20217997313,246.0,0.9990792779347876,31574.104414394656,,
2022/07/20,CFT,1505826.5437289665,192.0,0.0086314250512344,12997.42895235597,,
2022/07/20,obnUSD,31559.577748308937,51.0,0.9915477704585064,31292.828952947617,,
2022/07/20,oICX,92417.21966188432,41.0,0.3270500157596458,30225.053146881917,,
2022/07/20,oUSDS,5892.19168298015,37.0,0.9990792779347876,5886.766612085169,,
2022/07/20,IUSDT,1447.57612,36.0,1.0131067770469169,1466.5491774632806,,
2022/07/20,oOMM,371250.62,24.0,0.0232120228783083,8617.477885026145,,
2022/07/20,dUSDS,390.45840077460366,20.0,0.9990792779347876,390.0988971094629,,
2022/07/20,finOMM,4395.946344987608,20.0,0.0232120228783083,102.03880713166814,,
2022/07/20,IAM,3002.575964621902,19.0,,,,
2022/07/20,CLAW,3274417.4583916967,14.0,,,,
2022/07/20,oIUSDC,3736.91317,13.0,0.9882170150885298,3692.881178502416,,
2022/07/20,dICX,19683.988267997363,8.0,0.3270500157596458,6437.648673261221,,
2022/07/20,dIUSDC,1486.02705,6.0,0.9882170150885298,1468.5172156918134,,
2022/07/20,dbnUSD,29.358703157858788,4.0,0.9915477704585064,29.11055665972799,,
2022/07/20,finOICX,528.3089969946394,3.0,0.3270500157596458,172.7834657930595,,
2022/07/20,UP,0.0367233051917231,3.0,0.8704551198911753,0.0319659890234615,,
2022/07/20,FinICX,26650.58361794401,3.0,0.3420735202226972,9116.458954179454,,
2022/07/20,finICX,1161.52607027295,2.0,0.3270500157596458,379.87711958800776,,
2022/07/20,TAP,6146.116582310279,2.0,0.0009491173366477,5.833385801328678,,
2022/07/20,finUSDS,1994.6346612805871,1.0,0.3420735202226972,682.3117001424578,,
2022/07/20,oBALN,6.4,1.0,0.2283126464540475,1.4612009373059045,,
2022/07/20,IDOGE,3340.0,1.0,,,,
2022/07/20,ICXIOU,215.324183,1.0,0.3270500157596458,70.42177744358287,,
2022/07/20,HGC,1000.0,1.0,,,,
2022/07/20,ICX,,,0.293,,,
2022/07/21,sICX,1941368.965994944,1866.0,0.3291278938032257,638958.678872862,,
2022/07/21,FRMD,71963.57498518258,1442.0,,,,
2022/07/21,bnUSD,337650.5661285776,1391.0,0.9982448985068452,337057.95511580067,,
2022/07/21,GBET,133968.15628173348,930.0,0.0228027420858957,3054.841315415338,,
2022/07/21,METX,272698.56436533824,796.0,0.0001440289603075,39.27649070290635,,
2022/07/21,BALN,122089.7879495792,794.0,0.227182205109796,27736.6272477728,,
2022/07/21,OMM,2726953.964831674,738.0,0.0236698754507875,64546.66070759706,,
2022/07/21,FIN,20468.3032733532,344.0,0.3369057096713381,6895.8882400772345,,
2022/07/21,IUSDC,117863.358487,196.0,0.9988403183100648,117726.67450824835,,
2022/07/21,USDS,31980.04600704829,155.0,1.0044241188428034,32121.5295311818,,
2022/07/21,CFT,759104.821432939,133.0,0.0086668322431674,6579.034142338899,,
2022/07/21,finOMM,40614.04917072522,70.0,0.0236698754507875,961.329485423228,,
2022/07/21,obnUSD,40935.10453072859,37.0,0.9982448985068452,40863.25926764425,,
2022/07/21,oICX,216365.37349377197,36.0,0.3291278938032257,71211.87966995346,,
2022/07/21,IAM,4219.117969073683,31.0,,,,
2022/07/21,IUSDT,702.178177,19.0,1.021541485481756,717.3041380054514,,
2022/07/21,LDX,110240.81468652251,18.0,,,,
2022/07/21,oOMM,110194.34,18.0,0.0236698754507875,2608.2863031817383,,
2022/07/21,oUSDS,9451.972435504562,15.0,1.0044241188428034,9493.789084858136,,
2022/07/21,CLAW,484143.0429204314,15.0,,,,
2022/07/21,dbnUSD,3690.209990608354,12.0,0.9982448985068452,3683.733297543782,,
2022/07/21,oIUSDC,20654.170343,11.0,0.9988403183100648,20630.218079832423,,
2022/07/21,TAP,46685.7904108721,7.0,0.0009384695132349,43.81319100187826,,
2022/07/21,UP,0.2224798444990048,7.0,0.8758026257471621,0.1948484319880487,,
2022/07/21,dUSDS,7021.405339530407,4.0,1.0044241188428034,7052.468871195983,,
